vehicle_type,engine_capacity_cc,oil_filter_change_date,current_date,oil_filter_age_days,km_after_change,road_type,load_type,avg_oil_temperature,oil_viscosity_index,engine_rpm_avg,idling_percentage,ambient_temperature,fuel_type,driving_style,oil_filter_condition
Sedan,4141,2023-09-08,2024-05-15,250,42533,mixed,medium,70.3525939020975,85.66780470390793,1219,28,14.020441842034092,CNG,aggressive,Orange
SUV,7426,2024-04-09,2024-12-19,254,41677,mixed,heavy,71.06198798698944,80.37667870851672,3559,12,28.625135360505432,Diesel,calm,Orange
LCV,4024,2024-03-15,2024-06-12,89,2506,city,medium,81.69506023033462,94.57050360061635,3806,20,22.933094576412135,CNG,calm,Light-Green
LCV,2414,2023-09-23,2024-07-06,287,18663,mixed,heavy,93.50728873164886,83.75808733535492,2477,5,15.157591747978412,Petrol,calm,Dark-Orange
Sedan,6175,2024-04-23,2024-09-18,148,11766,mixed,light,113.97628754018677,63.797638262043385,2519,32,36.891906294293904,Petrol,normal,Yellow
SUV,6883,2023-11-14,2024-05-10,178,35494,city,heavy,101.64781117873187,85.87143655760508,2539,5,31.558762943019676,CNG,calm,Yellow
Hatchback,2498,2023-10-06,2024-02-04,121,19733,offroad,heavy,124.42980028335485,61.354650795482456,3501,33,19.171677635224107,Diesel,aggressive,Orange
LCV,5523,2024-03-23,2024-08-02,132,8044,offroad,medium,90.86821837683827,85.2860198701924,3286,5,20.5256660847755,Petrol,calm,Yellow
Bus,2291,2023-08-17,2024-04-06,233,23224,mixed,medium,104.50614814379645,57.32029770822577,3426,31,19.926594673779505,Diesel,normal,Orange
SUV,1827,2024-04-25,2024-12-04,223,8083,city,light,70.26972103108922,89.11528085412928,2120,12,24.227595831830605,CNG,normal,Orange
Hatchback,6460,2023-12-15,2024-06-14,182,36256,mixed,heavy,87.80910519919853,77.33631872313829,3870,40,40.60849128900712,CNG,normal,Orange
Truck,7547,2024-01-08,2024-08-04,209,38635,mixed,light,116.78381850957959,60.95134310783628,1258,17,15.516991613600965,Petrol,calm,Orange
Bus,3520,2024-03-31,2024-11-04,218,8243,highway,light,105.81536852373716,84.29911356035839,3444,21,22.14318987317638,Petrol,normal,Orange
Sedan,7824,2024-07-22,2024-07-24,2,392,highway,medium,123.92501687031536,81.70947918287156,3056,36,34.93117068920075,Petrol,normal,Green
SUV,7882,2024-04-06,2024-10-12,189,7018,offroad,light,78.88264650309628,86.13599538483571,3728,5,31.86763070614669,Diesel,aggressive,Dark-Orange
Sedan,5177,2023-08-05,2024-02-09,188,8350,city,light,76.42905625848607,85.68020601683334,1304,11,19.61422470087146,CNG,calm,Orange
LCV,4464,2024-05-16,2024-11-06,174,31446,city,light,119.71891659400117,58.78601147041558,1451,16,34.332119764504064,Petrol,calm,Yellow
LCV,4093,2024-03-21,2024-08-16,148,29113,highway,light,103.07331618786112,55.57373313375757,2816,23,32.376335559832455,Diesel,aggressive,Yellow
LCV,3802,2024-07-05,2024-11-09,127,21990,highway,heavy,108.69441514325781,34.13114507472944,3644,26,20.328829059126022,CNG,aggressive,Orange
LCV,1661,2023-08-26,2024-09-18,389,45213,mixed,heavy,100.89914833734508,50.508573277822066,3937,19,38.08778866214555,CNG,calm,Red
Sedan,1553,2023-07-02,2024-03-14,256,34245,city,heavy,91.91870027518323,68.35892033577437,1492,14,44.989606486238515,CNG,aggressive,Orange
LCV,5044,2023-10-15,2024-10-19,370,23691,offroad,medium,70.69535145495735,91.00058584560591,3108,16,15.22215131949256,Petrol,normal,Red
Bus,6888,2023-12-02,2024-05-22,172,26375,offroad,medium,106.66929934560844,86.50527821252632,3788,39,10.063223383810481,Petrol,normal,Yellow
Truck,6169,2024-04-14,2024-06-25,72,4408,city,heavy,126.61847224827596,31.06981415536002,1843,10,40.55496422105343,Petrol,aggressive,Yellow
Sedan,3043,2023-07-04,2024-01-03,183,18665,offroad,medium,129.87004125695412,84.96967055301398,2708,6,16.498640002689655,Diesel,calm,Orange
Bus,6278,2024-01-19,2024-09-06,231,19661,offroad,medium,70.40946641408091,51.70423311790505,2667,13,31.9016973495543,CNG,normal,Orange
Hatchback,7987,2024-01-09,2024-09-07,242,13986,highway,light,127.36574133181526,44.94015856442353,2098,32,20.579871240893645,CNG,calm,Orange
Bus,2799,2023-10-21,2024-06-25,248,34232,offroad,heavy,95.53077046271932,22.6895900242556,2713,18,42.01859054975837,Diesel,aggressive,Dark-Orange
Bus,6118,2024-03-14,2024-08-21,160,27872,mixed,medium,108.38409270687389,93.79244617071377,3449,6,36.53066468515674,CNG,aggressive,Yellow
Sedan,7233,2024-03-24,2024-12-24,275,4782,highway,medium,91.95196465479009,75.58261287750386,2786,38,16.00739045938863,CNG,normal,Dark-Orange
SUV,7838,2023-09-30,2024-02-05,128,17674,city,heavy,92.24128021915134,37.63772952915559,3062,6,41.650081833924645,Diesel,normal,Orange
Sedan,4946,2023-09-25,2024-07-02,281,22804,mixed,medium,75.50356729859344,42.07387765553594,2217,15,36.580264966257275,CNG,aggressive,Dark-Orange
Truck,1234,2023-04-13,2024-01-14,276,7859,highway,medium,107.70314447382178,54.75964694984506,1809,27,31.446972384826367,Diesel,normal,Dark-Orange
Truck,2549,2023-09-16,2024-07-01,289,34247,city,medium,86.83135040116827,89.94292733872354,3033,24,36.883969590749366,CNG,normal,Dark-Orange
LCV,7998,2024-04-09,2024-08-12,125,15822,highway,light,121.83033004241784,87.23898250629658,2684,22,44.30329770138419,Diesel,aggressive,Yellow
SUV,5466,2024-02-27,2024-06-19,113,7606,offroad,medium,100.37644565287631,23.704718673563818,1781,5,35.749584876096634,CNG,normal,Yellow
SUV,6611,2024-02-15,2024-11-19,278,52969,city,light,99.00140719808135,25.46920467613983,1958,17,35.319651547055216,Petrol,aggressive,Dark-Orange
LCV,5184,2024-07-28,2024-09-04,38,4346,highway,medium,74.40499661108849,97.10673880701081,1360,15,35.49951155394467,Diesel,calm,Light-Green
Hatchback,1966,2024-06-07,2024-10-13,128,5441,mixed,heavy,84.19078948943888,32.276546996934876,1853,13,23.732851403186018,Diesel,aggressive,Orange
Bus,3639,2023-12-26,2024-08-03,221,37141,highway,light,126.61146364574017,53.68861842787908,2084,17,34.82015475762327,Diesel,normal,Orange
Sedan,5253,2024-02-14,2024-12-22,312,46721,mixed,medium,87.90690222144856,42.114380776525316,2362,5,14.42730796328032,Diesel,normal,Dark-Orange
LCV,4597,2023-09-16,2024-02-06,143,16529,highway,light,72.94455686794068,29.929173376940355,2357,6,26.956994629500375,Diesel,calm,Yellow
Truck,1822,2023-10-17,2024-09-25,344,32621,offroad,light,73.35508581204924,30.13307846895792,2675,30,37.85657338137459,Petrol,normal,Red
Hatchback,6348,2024-05-26,2024-11-27,185,28975,city,heavy,116.95124807922825,51.191430102460124,3440,31,37.40536167174119,Diesel,calm,Dark-Orange
LCV,2189,2023-12-17,2024-01-19,33,4581,highway,heavy,74.26607568658888,77.92395236463466,1802,16,20.312608072755467,Diesel,normal,Light-Green
Truck,6873,2024-08-28,2024-12-12,106,11073,highway,heavy,100.68526719631367,78.84613406487529,1508,26,27.60273174056053,Diesel,calm,Yellow
Hatchback,3250,2024-07-21,2024-12-24,156,17982,highway,medium,94.18146442346448,98.49650276688435,3186,21,15.80099202041184,Petrol,aggressive,Yellow
Truck,5093,2024-06-30,2024-08-04,35,3851,highway,heavy,128.54044901699322,22.726706660050358,2052,15,41.335152727292424,Petrol,normal,Yellow
Hatchback,6825,2023-05-30,2024-04-13,319,61060,highway,medium,110.96937381335121,39.31041772183987,2784,16,18.527370392201526,CNG,normal,Dark-Orange
Sedan,7218,2024-07-19,2024-07-20,1,18,offroad,light,110.65184189668258,91.15314013093135,2452,29,30.327239708485443,CNG,aggressive,Light-Green
LCV,1799,2023-10-03,2024-04-23,203,8266,offroad,heavy,72.37497034230344,42.55574957659359,2297,23,37.19164163847595,CNG,aggressive,Dark-Orange
Truck,4816,2024-06-05,2024-12-20,198,35932,offroad,medium,121.95194914447107,23.369951550571592,1846,21,20.216311215203365,CNG,aggressive,Dark-Orange
LCV,1661,2024-01-06,2024-05-19,134,15327,offroad,light,99.16992412931121,73.89076480130282,2393,21,25.908959932143873,Diesel,calm,Yellow
Hatchback,3924,2024-03-18,2024-12-15,272,53487,city,heavy,126.80030598666815,94.7172678895893,1360,34,25.10391418594907,CNG,normal,Dark-Orange
SUV,2070,2024-08-26,2024-09-19,24,1172,highway,medium,114.52775457768142,65.2717496611476,1854,29,39.81938269422537,Petrol,aggressive,Green
LCV,2124,2024-05-04,2024-10-02,151,16051,city,heavy,109.9231936268277,85.17568009849448,1227,31,26.935119064474893,Diesel,normal,Yellow
Sedan,6009,2023-10-25,2024-02-23,121,19979,city,heavy,80.31155226537264,40.42431562074695,3871,21,26.1050130469381,Petrol,normal,Yellow
LCV,7458,2024-08-21,2024-11-06,77,3877,city,light,110.25469832790945,58.724209245322385,1507,16,22.9214651875091,Diesel,normal,Light-Green
SUV,5266,2024-01-24,2024-07-21,179,35233,city,medium,96.63298005838033,22.71369190379259,3200,26,37.4872664989861,Petrol,aggressive,Orange
Bus,7245,2024-02-20,2024-02-27,7,565,offroad,heavy,70.09817235626707,78.55608526063769,2708,8,22.60655789494052,Petrol,normal,Green
Truck,4136,2024-07-12,2024-10-26,106,19649,offroad,heavy,76.0602796682169,47.883577301411364,1750,27,29.36648892875433,Petrol,normal,Yellow
Hatchback,2351,2024-05-22,2024-08-15,85,8691,highway,light,126.93355097503114,30.274471152749356,3062,28,38.21017429966971,Petrol,normal,Yellow
Truck,7116,2024-10-07,2024-10-28,21,2888,highway,medium,78.95514537686539,87.21152864730531,3352,35,12.166915698056904,Diesel,calm,Green
Truck,3578,2024-09-01,2024-09-16,15,2149,mixed,light,71.49539803833568,82.22959339622167,2138,12,31.963524296952425,CNG,aggressive,Green
Bus,3553,2023-12-17,2024-08-09,236,25596,highway,light,110.40492687926825,35.571907462538555,1861,28,40.728933156590585,CNG,calm,Orange
Sedan,6183,2024-05-09,2024-07-24,76,14640,highway,medium,117.70118627467724,63.352955908162016,2043,33,42.48150407407165,Petrol,calm,Light-Green
Hatchback,3860,2023-07-15,2024-08-07,389,61340,city,medium,111.07856667836072,28.20428595638721,3322,11,28.084315046333142,Diesel,normal,Red
Sedan,6001,2024-06-09,2024-12-04,178,7026,offroad,medium,123.38939546057995,74.80308226903982,2978,31,16.450023586151275,Diesel,aggressive,Orange
LCV,4598,2023-05-30,2024-05-16,352,61601,offroad,light,76.73091933648091,78.66119944624563,2069,39,12.78995106799005,CNG,calm,Red
Truck,6590,2024-01-13,2024-07-15,184,29376,mixed,heavy,89.01103565678358,42.57885345216063,1469,38,39.01532107964266,Petrol,calm,Orange
LCV,5441,2023-08-23,2024-02-15,176,1957,mixed,light,115.24597539196344,65.01495727339726,1993,20,13.501102659001493,Diesel,calm,Yellow
Bus,3792,2023-06-14,2024-02-09,240,45062,highway,light,83.25463549907322,67.9048151384909,1738,39,28.678862238177565,Petrol,calm,Orange
Sedan,2833,2024-08-01,2024-09-08,38,2261,highway,medium,113.727230920017,88.63054253078141,1429,10,19.98596168575704,CNG,aggressive,Light-Green
Hatchback,2400,2024-01-30,2024-11-26,301,12777,city,heavy,95.08940029704632,82.98418460954416,2878,17,11.824925477939496,Diesel,aggressive,Dark-Orange
SUV,2396,2024-07-30,2024-08-06,7,1399,highway,medium,120.4313302549045,87.4362106504685,3739,6,41.79905759810891,Diesel,aggressive,Light-Green
Hatchback,7234,2024-05-02,2024-12-12,224,36371,offroad,medium,101.29049087147958,35.77655811002184,2504,22,38.14414319017961,Diesel,normal,Orange
Bus,2099,2024-08-16,2024-10-12,57,11103,highway,light,97.43683480255066,25.836257506653794,1293,34,13.388093720904871,CNG,calm,Light-Green
LCV,1954,2023-11-04,2024-01-21,78,13566,offroad,medium,111.11348697952187,74.39297295047189,1997,6,41.64168499366881,CNG,normal,Light-Green
Sedan,6760,2023-07-02,2024-06-27,361,35016,highway,heavy,83.25253999718461,94.60222060485793,2019,39,29.068922203736893,Petrol,normal,Red
SUV,4774,2024-02-14,2024-09-17,216,4871,offroad,heavy,114.03318878723249,39.98126675259391,1957,24,44.576247212635415,Diesel,aggressive,Dark-Orange
LCV,6673,2024-07-29,2024-11-13,107,20277,mixed,light,76.57677792168708,63.43724657338812,1280,32,11.117450214893003,Diesel,calm,Yellow
LCV,6764,2023-06-18,2024-05-09,326,33035,city,medium,113.4977469768179,39.150029861664606,2829,34,40.85160393741779,CNG,aggressive,Red
Bus,6543,2024-06-17,2024-08-27,71,10812,city,light,76.120345481097,91.04013338514703,1897,34,17.97409714785225,Petrol,normal,Light-Green
Hatchback,7257,2023-09-01,2024-01-21,142,15155,mixed,heavy,90.41603337872974,88.4257204750503,1892,5,12.630182896843559,Diesel,aggressive,Yellow
LCV,7223,2024-06-27,2024-10-19,114,2025,mixed,heavy,113.69534147649259,38.07912964195526,3560,8,21.099349884227323,CNG,aggressive,Orange
LCV,2706,2023-06-11,2024-04-01,295,14399,mixed,heavy,101.48953562871067,80.6523139615987,2193,33,22.86558164508977,CNG,calm,Dark-Orange
Truck,7812,2024-05-14,2024-12-20,220,27840,offroad,medium,126.99671244800982,97.39815584191213,2494,17,26.43410998761593,CNG,calm,Orange
SUV,7171,2024-03-05,2024-07-02,119,11752,mixed,light,101.5272126134208,38.373465196388345,1391,31,32.01665434599405,Petrol,normal,Yellow
Hatchback,3967,2024-02-25,2024-07-04,130,20751,offroad,light,122.30325677455734,47.3207680305365,3986,6,36.96504652979827,Petrol,aggressive,Orange
Truck,4364,2023-11-05,2024-11-14,375,66788,city,light,85.03820337137148,64.33165637810393,3810,13,29.45726709433377,Petrol,aggressive,Red
Sedan,5933,2024-01-22,2024-08-23,214,42231,highway,heavy,107.31699992101167,36.49232726712121,2948,33,33.160309364082934,Petrol,calm,Orange
SUV,1376,2023-10-16,2024-11-01,382,35353,offroad,heavy,104.78083759415338,97.04939301468752,2135,13,32.67707223116655,CNG,normal,Red
LCV,6548,2024-01-11,2024-03-23,72,8291,mixed,medium,125.64852080144448,36.632414198997544,1285,8,27.513650340990424,Diesel,normal,Light-Green
Hatchback,2197,2024-02-20,2024-04-02,42,6205,highway,light,79.90840608591753,50.14302747578638,1200,30,19.08252937866086,Petrol,normal,Light-Green
Hatchback,7509,2023-07-31,2024-04-21,265,9772,offroad,medium,109.70092646848322,74.56573423676639,3359,30,20.35171357647839,Diesel,normal,Orange
Bus,1319,2024-06-28,2024-11-13,138,10167,city,medium,75.76672443451669,23.816898696150048,2497,31,32.97386277552973,Petrol,calm,Yellow
SUV,4074,2024-02-01,2024-06-08,128,14481,mixed,light,111.19059466945632,27.765501334527976,2838,25,35.246940771027525,CNG,normal,Yellow
LCV,7612,2023-06-18,2024-04-05,292,12757,offroad,light,117.19052312135767,63.62776802229896,1817,20,21.782618578729355,Diesel,normal,Dark-Orange
SUV,6133,2023-03-17,2024-02-03,323,31258,mixed,light,98.74044133785614,49.3763094946775,2475,26,22.445692944269545,Diesel,calm,Dark-Orange
LCV,7210,2024-05-29,2024-06-05,7,529,offroad,light,105.44282127229648,88.75861398592569,3215,18,31.262347940970383,CNG,calm,Green
Hatchback,4421,2024-03-09,2024-07-04,117,20790,highway,medium,101.4685732321285,76.7279056498316,1910,39,41.41480400643839,Petrol,calm,Yellow
LCV,2248,2024-05-25,2024-11-18,177,23470,highway,heavy,99.36008128691505,36.63042833635535,3826,12,14.114410111220568,Diesel,normal,Orange
Bus,1525,2023-11-28,2024-12-01,369,51222,city,heavy,117.58955098597787,23.031515841331654,2112,30,12.364856007645674,CNG,calm,Red
Bus,5508,2023-04-27,2024-04-02,341,54284,mixed,light,73.27960474531942,85.72182076133893,3173,21,33.49258869556245,CNG,aggressive,Red
Bus,4157,2023-10-14,2024-09-27,349,24846,city,heavy,120.45506258118519,38.31597310333219,1307,22,26.70772953332023,Petrol,calm,Red
SUV,4593,2022-12-07,2024-01-08,397,56497,offroad,medium,110.13626679953376,37.21445754146244,3852,14,40.49150482828166,CNG,aggressive,Red
SUV,3871,2023-04-14,2024-04-08,360,60437,city,light,74.93996970270783,83.39745573681503,3014,9,33.92673257336054,Diesel,normal,Red
Sedan,5653,2024-09-16,2024-10-06,20,3936,city,medium,82.42360556194448,83.0717218049383,2898,34,44.181710788932264,Petrol,normal,Green
Bus,3786,2023-08-05,2024-01-16,164,10131,mixed,light,123.54117754940847,89.19060109643253,1450,32,13.126710800028542,Diesel,calm,Yellow
SUV,1572,2024-06-27,2024-09-13,78,10748,city,heavy,126.35601643881904,54.23883801464154,2692,28,12.312347470986305,Petrol,aggressive,Yellow
Sedan,3729,2024-07-30,2024-08-17,18,1368,highway,light,118.62502338298212,33.977936874731505,1627,32,24.618778479561776,Petrol,calm,Green
Bus,2265,2023-10-16,2024-02-20,127,10199,city,heavy,119.73154865669963,72.02418509326148,2015,33,39.06717832997955,Diesel,normal,Yellow
Hatchback,1249,2024-04-07,2024-11-04,211,28222,highway,heavy,95.90340203184314,25.06419968922417,1217,17,23.561533646651572,Diesel,aggressive,Dark-Orange
SUV,1725,2023-10-04,2024-06-14,254,30166,offroad,light,128.2318632248341,72.42051394337412,2981,11,44.54733600343668,CNG,calm,Orange
Truck,7434,2023-06-10,2024-03-28,292,14680,offroad,medium,97.8368828308806,94.3762683288884,3989,5,11.017467281341666,CNG,aggressive,Red
Bus,2027,2024-01-10,2024-05-19,130,2474,mixed,light,114.6039981052676,21.055597920770907,2677,30,24.411585449736375,Diesel,calm,Yellow
Sedan,2872,2024-09-01,2024-12-26,116,10351,mixed,medium,105.00927615691673,92.93834245803002,3576,27,21.582333247792583,Petrol,calm,Yellow
SUV,6277,2023-12-20,2024-01-08,19,534,offroad,medium,129.41376771023445,22.147473338660582,3734,15,36.0179919423852,Petrol,normal,Light-Green
Sedan,5321,2023-12-03,2024-03-13,101,19194,mixed,medium,84.67573250579615,68.65452985556031,3209,11,11.155467390585244,Diesel,normal,Yellow
Bus,4626,2023-06-20,2024-02-12,237,18002,highway,medium,81.0307339599477,46.394166338136635,3426,33,39.323345869862386,Petrol,aggressive,Orange
LCV,2530,2023-08-06,2024-05-05,273,10619,mixed,medium,125.14604229863531,53.52625020167547,3567,20,11.052643396602212,Diesel,normal,Dark-Orange
Truck,1824,2024-06-02,2024-08-20,79,1444,city,light,119.19386335998038,88.71820529456126,3736,32,32.04177418345787,Petrol,calm,Light-Green
SUV,7899,2023-11-18,2024-12-22,400,78681,mixed,medium,99.22815258719386,36.89631590722755,3459,5,39.30201514043054,Petrol,aggressive,Red
Sedan,1275,2023-04-09,2024-05-09,396,7054,offroad,light,117.13270361237542,82.65712737071205,3007,25,25.490470978720253,Diesel,calm,Red
Bus,3568,2024-07-15,2024-11-18,126,13710,city,medium,74.45153381587319,91.78357516703468,3415,12,13.993290935936415,Diesel,calm,Yellow
LCV,6605,2023-10-10,2024-07-24,288,38452,mixed,medium,77.61472184935592,74.81120082737628,3091,9,44.78310624948608,Diesel,aggressive,Dark-Orange
Sedan,6220,2023-07-25,2024-03-20,239,38253,mixed,heavy,87.10392962196525,69.05472183972512,1949,23,13.523378965920609,Petrol,normal,Orange
Hatchback,1350,2023-09-26,2024-08-14,323,29037,offroad,heavy,122.37361671524482,20.106600831063073,2468,7,34.93373794216506,Diesel,aggressive,Red
SUV,2403,2023-10-20,2024-06-09,233,29274,city,medium,83.99167754058503,67.33106298515185,1240,28,11.611974010923884,Diesel,aggressive,Orange
Sedan,7966,2024-02-29,2024-04-06,37,5174,city,heavy,102.64550566202077,43.38421224447242,2144,28,39.27116035797472,CNG,normal,Light-Green
Bus,2759,2024-06-18,2024-10-01,105,6587,mixed,light,117.00250884188179,81.20213962667847,2247,34,22.014985600940463,Diesel,calm,Yellow
Truck,5306,2024-01-19,2024-12-12,328,24026,offroad,medium,90.45283282188905,72.9477722049334,3984,23,42.280448498466406,Petrol,calm,Dark-Orange
Bus,4815,2024-05-23,2024-10-18,148,13788,mixed,medium,71.23490370231134,31.042125360949857,3132,21,33.22277572114911,Petrol,normal,Yellow
Truck,1847,2023-07-18,2024-06-27,345,57051,mixed,light,95.72197838645238,73.20085367431204,2239,33,35.48403155876434,CNG,calm,Red
Sedan,4679,2023-11-19,2024-03-01,103,12266,mixed,medium,80.67134296510656,75.4904400521842,3528,13,30.78607392635743,CNG,normal,Yellow
SUV,7706,2024-09-16,2024-10-12,26,1990,city,medium,102.78508473445578,72.2479975965527,3189,31,37.200969655462956,CNG,normal,Green
Sedan,7490,2023-09-24,2024-02-23,152,4295,city,heavy,124.9430678956368,49.64026471024802,1725,15,26.092967438393863,Diesel,normal,Yellow
Truck,6877,2024-05-06,2024-05-28,22,2368,mixed,medium,95.48859183378613,34.645238280903705,2101,10,41.07058133995454,Petrol,normal,Green
Truck,1577,2024-08-18,2024-12-14,118,9949,highway,light,82.39333474177968,43.99269732356301,3631,34,32.51680507010339,Diesel,aggressive,Yellow
